# Grade I: values inferred for groups of No. 88 that no clerk decode or Ford alignment gives, from the alphabetical
# slot (python slots.py) plus the sense of the sentence. Not attested. number<TAB>value<TAB>where<TAB>I
168	ey	gap88 jour-n-ey; 0183R12 commerci-al [ey]-es where the clerk wrote nothing over 168	I
1434	journ	gap88 'the [journ]-ey itself of the Emperor Alexander to Wilna'; sense only, the slot (ion < 1434 < is) does not fit	I
83	opposition	gap88 'was in [opposition] to the Chancellor'; slot 81 objection < 83 < 87 South fits	I
143	mod	rem88 'nor im-[mod]-(erate)'; slot 141 mo < 143 < 145 moment	I
815	def	rem88 'de-fen-sive' (underlined); slot 812 ded < 815 < 822 demand	I
239	sive	rem88 de-fen-sive; slot 237 sis < 239 < 247 small	I
108	comply	rem88 'dishonourable in France to [comply]'; slot 107 common < 108 < 109 concern	I
432	net	rem88 'pe-[net]-[rate] di-rect-ly'; slot 431 nest < 432 < 433 never	I
726	rate	rem88 pe-net-rate; next to 727/728 ation	I
996	Fri	rem88 l.13 'even after the bat-[?] of Fri-ed-la-nd' (996 520 1453 416; la-nd clerk-attested in Fin-la-nd 0210R2); slot 994 free < 995 French < 996 < 997 fol < 999 from; No. 95 '996 548 1096' (fri-end-ship?) not yet aligned	I
1309	bat	rem88 l.13 'after the [bat]-(tle) of Friedland'; slot 1308 bas < 1309 < 1310 be; the next group (read 888 long, on the image 488 upon?) gives no 'tle' and stays unread	I
1403	ib	rem88 l.4 'rigorously and [in]-[fl]-ex-[ib]-ly defensive' (inflexibly; 289 ex H, 897 ly H); slot 1401 I < 1403 < 1404 ic; replaces Ford 1811 'table' (M, 1x) and Ford 1812 'cal' (0194, the 4 blotted)	I
350	fl	rem88 l.4 in-[fl]-ex-ib-ly (350 written with a hook under the 0); slot 347 fit < 350 < 352; Ford 1811 'few' (1x) and Ford 1812 'fi' (con-fi-dence, 0196) disagree with each other	I
