# Values fixed by aligning coded passages of JQA despatches of Oct 1811 - July 1812 (transcribed from M35 reel 3 frames,
# codes_ford1812.txt) with the plaintext Ford printed from the Department's decipherment (Writings of JQA vol. 4) and,
# where the frame has one, the later interlinear gloss. python align.py codes_ford1812.txt code_table.tsv
# number<TAB>value<TAB>frame+block (Ford page; note)<TAB>grade: C = fixed by Ford between known neighbours; M = the split or digit is a judgement
1176	which	0214b1 (Ford 4:362-363)	C
488	in	0214b1 (Ford 4:362-363; gloss and Ford "in"; 488 = upon H elsewhere, digit reading or JQA slip)	M
1501	a	0214b1 (Ford 4:362-363)	C
151	more	0214b1 (Ford 4:362-363)	C
731	re	0214b1 (Ford 4:362-363)	C
1019	cen	0214b1 (Ford 4:362-363)	C
1044	con	0214b1 (Ford 4:362-363)	C
463	ver	0214b1 (Ford 4:362-363)	C
1068	sa	0214b1 (Ford 4:362-363)	C
565	tion	0214b1 (Ford 4:362-363)	C
1190	with	0214b1 (Ford 4:362-363)	C
1385	the	0214b1 (Ford 4:362-363)	C
1458	late	0214b1 (Ford 4:362-363)	C
996	French	0214b1 (Ford 4:362-363; gloss French; 996 = fri 4x in No. 95 (fri-end), so here probably 995 (French H) misread or JQA slip)	M
1524	am	0214b1 (Ford 4:362-363; am-bass-ad-or; probably 1544 (am H) misread)	M
1308	bass	0214b1 (Ford 4:362-363)	C
1513	ad	0214b1 (Ford 4:362-363)	C
908	or	0214b1 (Ford 4:362-363)	C
1401	i	0214b1 (Ford 4:362-363)	C
1259	have	0214b1 (Ford 4:362-363)	C
1123	per	0214b1 (Ford 4:362-363)	C
1018	ceived	0214b1 (Ford 4:362-363)	C
668	and	0214b1 (Ford 4:362-363)	C
1176	which	0215b1l1 (Ford 4:364)	C
677	appear	0215b1l1 (Ford 4:364)	C
520	ed	0215b1l1 (Ford 4:364)	C
1426	in	0215b1l1 (Ford 4:364)	C
1385	the	0215b1l1 (Ford 4:364)	C
1291	english	0215b1l1 (Ford 4:364)	C
436	news	0215b1l1 (Ford 4:364)	C
1107	papers	0215b1l1 (Ford 4:364; news-papers, with superscript o; next line lost in the gutter)	C
500	was	0215b1l1 (Ford 4:364)	C
94	therefore	0215b1l2 (Ford 4:364)	C
692	as	0215b1l2 (Ford 4:364)	C
1401	i	0215b1l2 (Ford 4:364)	C
1244	had	0215b1l2 (Ford 4:364)	C
699	at	0215b1l2 (Ford 4:364)	C
345	first	0215b1l2 (Ford 4:364)	C
480	under	0215b1l2 (Ford 4:364)	C
262	st	0215b1l2 (Ford 4:364)	C
1373	ood	0215b1l2 (Ford 4:364; under-st-ood, gloss; 1373 = ted H elsewhere, digit doubtful)	M
213	pri	0215b1l2 (Ford 4:364)	C
908	or	0215b1l2 (Ford 4:364)	C
1426	in	0215b1l2 (Ford 4:364)	C
807	date	0215b1l2 (Ford 4:364; gloss "date" over 807 (or 809); 807 = ly C 1x elsewhere)	M
569	to	0215b1l2 (Ford 4:364)	C
565	tion	0215b1l3 (Ford 4:364)	C
1576	of	0215b1l3 (Ford 4:364)	C
1387	them	0215b1l3 (Ford 4:364)	C
569	to	0215b1l3 (Ford 4:364)	C
1385	the	0215b1l3 (Ford 4:364)	C
995	french	0215b1l3 (Ford 4:364)	C
1229	govern	0215b1l3 (Ford 4:364)	C
637	ment	0215b1l3 (Ford 4:364)	C
790	but	0215b1l3 (Ford 4:364)	C
1440	it	0215b1l3 (Ford 4:364)	C
500	was	0215b1l3 (Ford 4:364)	C
249	so	0215b1l3 (Ford 4:364)	C
420	near	0215b1l3 (Ford 4:364)	C
592	ly	0215b1l3 (Ford 4:364; near-ly, group blotted)	M
1385	the	0215b1l3 (Ford 4:364)	C
1071	same	0215b1l3 (Ford 4:364)	C
503	ti(me)	0215b1l3 (Ford 4:364; the same ti-me, last group before the gutter)	M
699	me	0215b1l4 (Ford 4:364; ti-me? first group overwritten; 699 = at H elsewhere)	M
569	to	0215b1l4 (Ford 4:364)	C
1259	have	0215b1l4 (Ford 4:364)	C
222	produced	0215b1l4 (Ford 4:364)	C
1426	in	0215b1l4 (Ford 4:364)	C
1385	the	0215b1l4 (Ford 4:364)	C
16	emperor	0215b1l4 (Ford 4:364)	C
402	na	0215b1l4 (Ford 4:364)	C
1148	po	0215b1l4 (Ford 4:364)	C
586	le	0215b1l4 (Ford 4:364)	C
